"sourceId","assetId","path","scope","mediaType","mimeType","extension","bytes","sha256","width","height","aspectRatio","orientation","hasAlpha","animated","frameCount","colorSpace","entityType","entityId","assetRole","sourceType","rightsStatus","cacheAllowed","derivativesAllowed","authenticity","manifestStatus","protected","referenced","referenceCount","referenceLocations","focalPoint","safeArea","brandIconSource","additionalProfiles","variantPolicyId","processingEligibility","processingBlockReason","duplicateGroup","decodeError","notes"
"source-18d32e1c3e06bce4943a","unregistered.18d32e1c3e06bce4943a","docs/evidence/WBS-5.7-B/mobility/390x844-bottom.png","documentation-only","raster","image/png","png","154431","db19368ab668ccf6bff5403fc571304ddb1997f5569caaab4e8e7e7bd5607abb","390","844","0.462085","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-419c6c1309c08dc6e514","unregistered.419c6c1309c08dc6e514","docs/evidence/WBS-5.7-B/mobility/390x844-top.png","documentation-only","raster","image/png","png","262052","0041f37935c3f38e7dddfb79eb953a64bbbc32adeefd6c54fa7e3c6b109f11a9","390","844","0.462085","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-7f27ae25ad1eb2d9d2aa","unregistered.7f27ae25ad1eb2d9d2aa","docs/evidence/WBS-5.8-B/attractions/1280x720-bottom.png","documentation-only","raster","image/png","png","549735","fc9acd6eb3c55b7c749f9a6def166b7d156a13931b94b02d4f0545ee2f741583","1280","720","1.777778","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-dac02cefd59047dba060","unregistered.dac02cefd59047dba060","docs/evidence/WBS-5.8-B/attractions/1280x720-top.png","documentation-only","raster","image/png","png","778362","a146f9cc2b0ac12131b64aaebc239883a70218655d1f3fd41b17676f7dc80af5","1280","720","1.777778","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-6e95168897bcffe12194","unregistered.6e95168897bcffe12194","docs/evidence/WBS-5.8-B/attractions/1440x900-bottom.png","documentation-only","raster","image/png","png","681943","cb862b56e3b231973fd321d11eff7b73bab8c68e4c4bfbad18afc181324fbd19","1440","900","1.6","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-7054088f0040383507ef","unregistered.7054088f0040383507ef","docs/evidence/WBS-5.8-B/attractions/1440x900-top.png","documentation-only","raster","image/png","png","935604","bea9aa91a61680873a5753734c4410539e9a347e06a0abeee761dcc5f3bb566d","1440","900","1.6","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-c8905db159fe7739b89d","unregistered.c8905db159fe7739b89d","docs/evidence/WBS-5.8-B/attractions/1920x1080-bottom.png","documentation-only","raster","image/png","png","1112838","ced0aa27c3fc081a1b676892ecb1fbebdaa9cc5b20f2533d9c90205255dd5f8b","1920","1080","1.777778","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-7930175ede4ce5f03e9f","unregistered.7930175ede4ce5f03e9f","docs/evidence/WBS-5.8-B/attractions/1920x1080-top.png","documentation-only","raster","image/png","png","1435627","87e225204ac9a5636d1a710c6653c8b2a9036b34d3e970692a2000d07485946b","1920","1080","1.777778","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-ee443fae8aa0a6c6381c","unregistered.ee443fae8aa0a6c6381c","docs/evidence/WBS-5.8-B/attractions/320x740-bottom.png","documentation-only","raster","image/png","png","125652","a1b20eb0feb938a436bdc4c46feedcf679c1649454ac4e5d40d987c473aed358","320","740","0.432432","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-f053b0d1204616eeede7","unregistered.f053b0d1204616eeede7","docs/evidence/WBS-5.8-B/attractions/320x740-top.png","documentation-only","raster","image/png","png","225613","491772e6f50776447b01e2669df5a953364c7ba87e6065641ac344920ad3b10b","320","740","0.432432","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-a0d1fd2b5917eee7590a","unregistered.a0d1fd2b5917eee7590a","docs/evidence/WBS-5.8-B/attractions/390x844-bottom.png","documentation-only","raster","image/png","png","166362","df1e0f9aea6c785790c2412ca9c757a9c21b4bb677e7a15efdfe5e43c24b2bd8","390","844","0.462085","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-86b68e276387645dea8c","unregistered.86b68e276387645dea8c","docs/evidence/WBS-5.8-B/attractions/390x844-top.png","documentation-only","raster","image/png","png","277076","bc7b98081e92fe9403d065f8c5dac8c6fd8c59aea4b9fa57370bd1e4707ff45d","390","844","0.462085","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-c4d611821a78a3e237c7","unregistered.c4d611821a78a3e237c7","docs/evidence/wbs-5.4-b-v2/personal-center/1280x720-account-view.png","documentation-only","raster","image/png","png","554562","8630e1d08f770b59e122ed6735e3b9508a74dc9b1363388edcb64d3e914d366b","1280","720","1.777778","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-2b44b0d3901ebee2dbb5","unregistered.2b44b0d3901ebee2dbb5","docs/evidence/wbs-5.4-b-v2/personal-center/1280x720-home.png","documentation-only","raster","image/png","png","1159293","260bf22df80327691e9bd6035a5414b9d0e914bcf435e84ee44b015ad50b8984","1280","720","1.777778","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-48daa8b0004590255a88","unregistered.48daa8b0004590255a88","docs/evidence/wbs-5.4-b-v2/personal-center/1440x900-account-edit-avatar.png","documentation-only","raster","image/png","png","852801","cd83208c7133285d3dd8719f22a55b9e1a354b0de49b9a997fa2bb12d6870a5d","1440","900","1.6","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-87b0ed3b4a919c20f8fd","unregistered.87b0ed3b4a919c20f8fd","docs/evidence/wbs-5.4-b-v2/personal-center/1440x900-account-view.png","documentation-only","raster","image/png","png","838821","8ea65f05d1c64266ed5991b625f8dc6e623f38e04a822daada2b63555de3f77a","1440","900","1.6","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-ef38ec84f4152e7b6485","unregistered.ef38ec84f4152e7b6485","docs/evidence/wbs-5.4-b-v2/personal-center/1440x900-emergency-contact.png","documentation-only","raster","image/png","png","801417","7e32a44c638cf8e00c4ec8af42999798cec9f5ecb580b20dba016f2bf0a078ef","1440","900","1.6","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-4b1377871005ae4ba8e4","unregistered.4b1377871005ae4ba8e4","docs/evidence/wbs-5.4-b-v2/personal-center/1440x900-home.png","documentation-only","raster","image/png","png","1550857","7cfe87e2cea5d2d3e38473b74a4a50fcba266b62b8c11272cfecfa3337899975","1440","900","1.6","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-d6e361c9fe0beb5330ec","unregistered.d6e361c9fe0beb5330ec","docs/evidence/wbs-5.4-b-v2/personal-center/1440x900-unsaved-sidebar.png","documentation-only","raster","image/png","png","376707","33c08a3830edbba10f2e564706a562027af9cd810b09ed3eef22d092e5e7839d","1440","900","1.6","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-f1a76f41006f2f499bab","unregistered.f1a76f41006f2f499bab","docs/evidence/wbs-5.4-b-v2/personal-center/1920x1080-account-view.png","documentation-only","raster","image/png","png","1415174","965fa8aef971f7492a6bee4612535b973837fdfbeedd4df3c6a880f5c217da26","1920","1080","1.777778","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-8eca4d41332b3aeda957","unregistered.8eca4d41332b3aeda957","docs/evidence/wbs-5.4-b-v2/personal-center/1920x1080-home.png","documentation-only","raster","image/png","png","2406371","b26ef1e52608ff77773a2cf7f377280b6528a9d0dee7e3795376ced913c54e05","1920","1080","1.777778","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-6f8553f5c2b79b7f08a8","unregistered.6f8553f5c2b79b7f08a8","docs/evidence/wbs-5.4-b-v2/personal-center/320x740-account-view.png","documentation-only","raster","image/png","png","207007","60578c5f06d377295a410c197d3504e42321704726f8ba4164ac554cb39441aa","320","740","0.432432","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-0847ed2d5f701b8e3dfa","unregistered.0847ed2d5f701b8e3dfa","docs/evidence/wbs-5.4-b-v2/personal-center/320x740-home.png","documentation-only","raster","image/png","png","301721","99d1262857304e52b137d7ba836a6ffbe24b454916c1ed63740eacad745706a0","320","740","0.432432","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-1a14a90280eeb0742c39","unregistered.1a14a90280eeb0742c39","docs/evidence/wbs-5.4-b-v2/personal-center/390x844-account-view.png","documentation-only","raster","image/png","png","243712","b32fade210fe80161fa02544b433ba8caf69bba7e7159ca52b6e66801780ebe5","390","844","0.462085","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
